Date,CategoryCode,UnitsSold
2018-10-17,N02BA,4.0
2018-10-17,N02BE,52.2
2018-10-17,N05B,5.0
2018-10-17,N05C,0.0
2018-10-17,R03,1.0
2018-10-17,R06,4.0
2018-10-18,M01AB,4.34
2018-10-18,M01AE,3.0
2018-10-18,N02BA,1.1
2018-10-18,N02BE,14.0
2018-10-18,N05B,9.0
2018-10-18,N05C,1.0
2018-10-18,R03,10.0
2018-10-18,R06,5.0
2018-10-19,M01AB,4.0
2018-10-19,M01AE,2.07
2018-10-19,N02BA,0.0
2018-10-19,N02BE,10.6
2018-10-19,N05B,5.0
2018-10-19,N05C,2.0
2018-10-19,R03,6.0
2018-10-19,R06,4.0
2018-10-20,M01AB,2.34
2018-10-20,M01AE,2.02
2018-10-20,N02BA,2.0
2018-10-20,N02BE,33.0
2018-10-20,N05B,9.0
2018-10-20,N05C,0.0
2018-10-20,R03,34.0
2018-10-20,R06,5.0
2018-10-21,M01AB,6.67
2018-10-21,M01AE,8.69
2018-10-21,N02BA,1.0
2018-10-21,N02BE,56.3
2018-10-21,N05B,5.0
2018-10-21,N05C,3.0
2018-10-21,R03,5.0
2018-10-21,R06,1.0
2018-10-22,M01AB,2.66
2018-10-22,M01AE,7.01
2018-10-22,N02BA,3.3
2018-10-22,N02BE,18.8
2018-10-22,N05B,8.0
2018-10-22,N05C,0.0
2018-10-22,R03,28.0
2018-10-22,R06,1.3
2018-10-23,M01AB,2.34
2018-10-23,M01AE,2.0
2018-10-23,N02BA,0.45
2018-10-23,N02BE,44.8
2018-10-23,N05B,9.0
2018-10-23,N05C,1.0
2018-10-23,R03,11.0
2018-10-23,R06,3.0
2018-10-24,M01AB,4.0
2018-10-24,M01AE,2.11
2018-10-24,N02BA,5.0
2018-10-24,N02BE,37.2
2018-10-24,N05B,7.0
2018-10-24,N05C,0.0
2018-10-24,R03,10.0
2018-10-24,R06,1.5
2018-10-25,M01AB,5.33
2018-10-25,M01AE,5.43
2018-10-25,N02BA,3.0
2018-10-25,N02BE,52.2
2018-10-25,N05B,12.0
2018-10-25,N05C,0.0
2018-10-25,R03,33.0
2018-10-25,R06,3.0
2018-10-26,M01AB,4.0
2018-10-26,M01AE,5.37
2018-10-26,N02BA,4.6
2018-10-26,N02BE,44.0
2018-10-26,N05B,14.0
2018-10-26,N05C,1.0
2018-10-26,R03,14.0
2018-10-26,R06,1.0
2018-10-27,M01AB,8.34
2018-10-27,M01AE,3.43
2018-10-27,N02BA,2.2
2018-10-27,N02BE,49.98
2018-10-27,N05B,12.0
2018-10-27,N05C,1.0
2018-10-27,R03,7.0
2018-10-27,R06,2.0
2018-10-28,M01AB,5.33
2018-10-28,M01AE,5.33
2018-10-28,N02BA,1.6
2018-10-28,N02BE,53.75
2018-10-28,N05B,9.0
2018-10-28,N05C,3.0
2018-10-28,R03,13.0
2018-10-28,R06,3.0
2018-10-29,M01AB,5.35
2018-10-29,M01AE,2.67
2018-10-29,N02BA,2.35
2018-10-29,N02BE,32.8
2018-10-29,N05B,5.0
2018-10-29,N05C,0.0
2018-10-29,R03,10.0
2018-10-29,R06,3.0
2018-10-30,M01AB,9.33
2018-10-30,M01AE,4.0
2018-10-30,N02BA,1.0
2018-10-30,N02BE,18.2
2018-10-30,N05B,7.0
2018-10-30,N05C,0.0
2018-10-30,R03,13.0
2018-10-30,R06,1.0
2018-10-31,M01AB,2.0
2018-10-31,M01AE,4.68
2018-10-31,N02BA,3.0
2018-10-31,N02BE,34.1
2018-10-31,N05B,7.0
2018-10-31,N05C,0.0
2018-10-31,R03,2.0
2018-10-31,R06,2.0
2018-11-01,M01AB,7.84
2018-11-01,M01AE,0.34
2018-11-01,N02BA,3.0
2018-11-01,N02BE,25.0
2018-11-01,N05B,6.0
2018-11-01,N05C,3.0
2018-11-01,R03,7.0
2018-11-01,R06,0.0
2018-11-02,M01AB,5.14
2018-11-02,M01AE,1.84
2018-11-02,N02BA,0.0
2018-11-02,N02BE,32.6
2018-11-02,N05B,8.2
2018-11-02,N05C,0.0
2018-11-02,R03,1.0
2018-11-02,R06,3.3
2018-11-03,M01AB,3.0
2018-11-03,M01AE,3.0
2018-11-03,N02BA,6.2
2018-11-03,N02BE,45.4
2018-11-03,N05B,2.0
2018-11-03,N05C,0.0
2018-11-03,R03,0.0
2018-11-03,R06,2.0
2018-11-04,M01AB,13.99
2018-11-04,M01AE,4.9
2018-11-04,N02BA,0.0
2018-11-04,N02BE,52.0
2018-11-04,N05B,7.0
2018-11-04,N05C,0.0
2018-11-04,R03,13.0
2018-11-04,R06,1.0
2018-11-05,M01AB,6.33
2018-11-05,M01AE,2.34
2018-11-05,N02BA,6.0
2018-11-05,N02BE,29.0
2018-11-05,N05B,14.0
2018-11-05,N05C,0.0
2018-11-05,R03,13.0
2018-11-05,R06,2.3
2018-11-06,M01AB,3.33
2018-11-06,M01AE,6.68
2018-11-06,N02BA,10.55
2018-11-06,N02BE,37.7
2018-11-06,N05B,8.0
2018-11-06,N05C,0.0
2018-11-06,R03,13.0
2018-11-06,R06,2.5
2018-11-07,M01AB,7.0
2018-11-07,M01AE,1.86
2018-11-07,N02BA,3.0
2018-11-07,N02BE,38.9
2018-11-07,N05B,15.0
2018-11-07,N05C,3.0
2018-11-07,R03,8.0
2018-11-07,R06,0.0
2018-11-08,M01AB,3.0
2018-11-08,M01AE,1.57
2018-11-08,N02BA,6.0
2018-11-08,N02BE,38.0
2018-11-08,N05B,5.0
2018-11-08,N05C,0.0
2018-11-08,R03,16.0
2018-11-08,R06,2.0
2018-11-09,M01AB,5.0
2018-11-09,M01AE,0.67
2018-11-09,N02BA,5.0
2018-11-09,N02BE,43.0
2018-11-09,N05B,7.0
2018-11-09,N05C,1.0
2018-11-09,R03,22.0
2018-11-09,R06,0.0
2018-11-10,M01AB,4.33
2018-11-10,M01AE,2.42
2018-11-10,N02BA,2.0
2018-11-10,N02BE,35.6
2018-11-10,N05B,7.0
2018-11-10,N05C,1.0
2018-11-10,R03,11.0
2018-11-10,R06,1.1
2018-11-11,M01AB,11.0
2018-11-11,M01AE,4.25
2018-11-11,N02BA,2.0
2018-11-11,N02BE,33.65
2018-11-11,N05B,14.0
2018-11-11,N05C,0.0
2018-11-11,R03,10.0
2018-11-11,R06,1.0
2018-11-12,M01AB,2.34
2018-11-12,M01AE,2.33
2018-11-12,N02BA,7.0
2018-11-12,N02BE,35.0
2018-11-12,N05B,15.0
2018-11-12,N05C,2.0
2018-11-12,R03,24.0
2018-11-12,R06,1.0
2018-11-13,M01AB,6.33
2018-11-13,M01AE,5.35
2018-11-13,N02BA,6.0
2018-11-13,N02BE,29.7
2018-11-13,N05B,18.0
2018-11-13,N05C,0.0
2018-11-13,R03,18.0
2018-11-13,R06,3.0
2018-11-14,M01AB,5.66
2018-11-14,M01AE,4.67
2018-11-14,N02BA,3.0
2018-11-14,N02BE,28.4
2018-11-14,N05B,9.0
2018-11-14,N05C,0.0
2018-11-14,R03,0.0
2018-11-14,R06,0.0
2018-11-15,M01AB,2.0
2018-11-15,M01AE,4.08
2018-11-15,N02BA,2.0
2018-11-15,N02BE,49.6
2018-11-15,N05B,3.0
2018-11-15,N05C,2.0
2018-11-15,R03,29.0
2018-11-15,R06,0.0
2018-11-16,M01AB,8.33
2018-11-16,M01AE,2.66
2018-11-16,N02BA,4.0
2018-11-16,N02BE,21.5
2018-11-16,N05B,6.0
2018-11-16,N05C,0.0
2018-11-16,R03,6.0
2018-11-16,R06,0.4
2018-11-17,M01AB,8.0
2018-11-17,M01AE,2.34
2018-11-17,N02BA,1.0
2018-11-17,N02BE,39.0
2018-11-17,N05B,5.0
2018-11-17,N05C,0.0
2018-11-17,R03,13.0
2018-11-17,R06,2.0
2018-11-18,M01AB,4.68
2018-11-18,M01AE,4.68
2018-11-18,N02BA,5.0
2018-11-18,N02BE,32.9
2018-11-18,N05B,7.0
2018-11-18,N05C,1.0
2018-11-18,R03,10.0
2018-11-18,R06,1.0
2018-11-19,M01AB,6.01
2018-11-19,M01AE,2.44
2018-11-19,N02BA,2.0
2018-11-19,N02BE,47.2
2018-11-19,N05B,6.0
2018-11-19,N05C,3.0
2018-11-19,R03,3.0
2018-11-19,R06,0.0
2018-11-20,M01AB,5.33
2018-11-20,M01AE,3.8
2018-11-20,N02BA,4.0
2018-11-20,N02BE,31.5
2018-11-20,N05B,4.0
2018-11-20,N05C,1.0
2018-11-20,R03,10.0
2018-11-20,R06,3.0
2018-11-21,M01AB,7.0
2018-11-21,M01AE,2.34
2018-11-21,N02BA,3.25
2018-11-21,N02BE,22.0
2018-11-21,N05B,5.0
2018-11-21,N05C,0.0
2018-11-21,R03,5.0
2018-11-21,R06,1.0
2018-11-22,M01AB,8.0
2018-11-22,M01AE,7.07
2018-11-22,N02BA,3.0
2018-11-22,N02BE,22.4
2018-11-22,N05B,9.0
2018-11-22,N05C,0.0
2018-11-22,R03,15.0
2018-11-22,R06,2.0
2018-11-23,M01AB,6.0
2018-11-23,M01AE,4.47
2018-11-23,N02BA,3.0
2018-11-23,N02BE,29.6
2018-11-23,N05B,13.0
2018-11-23,N05C,1.0
2018-11-23,R03,24.0
2018-11-23,R06,3.0
2018-11-24,M01AB,5.66
2018-11-24,M01AE,5.78
2018-11-24,N02BA,5.0
2018-11-24,N02BE,29.2
2018-11-24,N05B,11.0
2018-11-24,N05C,0.0
2018-11-24,R03,7.0
2018-11-24,R06,0.3
2018-11-25,M01AB,5.33
2018-11-25,M01AE,3.59
2018-11-25,N02BA,3.15
2018-11-25,N02BE,19.1
2018-11-25,N05B,6.0
2018-11-25,N05C,1.0
2018-11-25,R03,3.0
2018-11-25,R06,2.0
2018-11-26,M01AB,5.33
2018-11-26,M01AE,2.34
2018-11-26,N02BA,2.0
2018-11-26,N02BE,36.3
2018-11-26,N05B,15.0
2018-11-26,N05C,1.0
2018-11-26,R03,16.0
2018-11-26,R06,3.0
2018-11-27,M01AB,8.0
2018-11-27,M01AE,4.67
2018-11-27,N02BA,2.0
2018-11-27,N02BE,41.5
2018-11-27,N05B,2.0
2018-11-27,N05C,0.0
2018-11-27,R03,5.0
2018-11-27,R06,2.0
2018-11-28,M01AB,3.0
2018-11-28,M01AE,5.67
2018-11-28,N02BA,1.0
2018-11-28,N02BE,24.4
2018-11-28,N05B,15.0
2018-11-28,N05C,2.0
2018-11-28,R03,8.0
2018-11-28,R06,4.0
2018-11-29,M01AB,4.33
2018-11-29,M01AE,4.32
2018-11-29,N02BA,1.0
2018-11-29,N02BE,22.6
2018-11-29,N05B,7.0
2018-11-29,N05C,0.0
2018-11-29,R03,1.0
2018-11-29,R06,3.0
2018-11-30,M01AB,1.0
2018-11-30,M01AE,3.01
2018-11-30,N02BA,1.0
2018-11-30,N02BE,22.4
2018-11-30,N05B,3.0
2018-11-30,N05C,0.0
2018-11-30,R03,0.0
2018-11-30,R06,2.5
2018-12-01,M01AB,7.0
2018-12-01,M01AE,8.78
2018-12-01,N02BA,2.05
2018-12-01,N02BE,41.0
2018-12-01,N05B,7.0
2018-12-01,N05C,3.0
2018-12-01,R03,13.0
2018-12-01,R06,2.0
2018-12-02,M01AB,3.17
2018-12-02,M01AE,5.78
2018-12-02,N02BA,10.0
2018-12-02,N02BE,65.7
2018-12-02,N05B,6.0
2018-12-02,N05C,0.0
2018-12-02,R03,27.0
2018-12-02,R06,8.0
2018-12-03,M01AB,6.0
2018-12-03,M01AE,5.08
2018-12-03,N02BA,2.1
2018-12-03,N02BE,44.0
2018-12-03,N05B,13.0
2018-12-03,N05C,0.0
2018-12-03,R03,13.0
2018-12-03,R06,1.0
2018-12-04,M01AB,2.5
2018-12-04,M01AE,3.0
2018-12-04,N02BA,3.0
2018-12-04,N02BE,32.2
2018-12-04,N05B,11.0
2018-12-04,N05C,0.0
2018-12-04,R03,5.0
2018-12-04,R06,3.0
2018-12-05,M01AB,5.33
2018-12-05,M01AE,3.73
2018-12-05,N02BA,3.5
2018-12-05,N02BE,41.3
2018-12-05,N05B,13.0
2018-12-05,N05C,0.0
2018-12-05,R03,15.0
2018-12-05,R06,2.0
2018-12-06,M01AB,0.0
2018-12-06,M01AE,0.0
2018-12-06,N02BA,0.0
2018-12-06,N02BE,0.0
2018-12-06,N05B,0.0
2018-12-06,N05C,0.0
2018-12-06,R03,0.0
2018-12-06,R06,0.0
2018-12-07,M01AB,5.0
2018-12-07,M01AE,3.01
2018-12-07,N02BA,3.0
2018-12-07,N02BE,47.4
2018-12-07,N05B,14.0
2018-12-07,N05C,0.0
2018-12-07,R03,12.0
2018-12-07,R06,3.0
2018-12-08,M01AB,0.0
2018-12-08,M01AE,0.0
2018-12-08,N02BA,0.0
2018-12-08,N02BE,0.0
2018-12-08,N05B,0.0
2018-12-08,N05C,0.0
2018-12-08,R03,0.0
2018-12-08,R06,0.0
2018-12-09,M01AB,4.66
2018-12-09,M01AE,6.69
2018-12-09,N02BA,4.1
2018-12-09,N02BE,57.7
2018-12-09,N05B,9.0
2018-12-09,N05C,0.0
2018-12-09,R03,11.0
2018-12-09,R06,0.0
2018-12-10,M01AB,4.0
2018-12-10,M01AE,5.0
2018-12-10,N02BA,1.5
2018-12-10,N02BE,23.8
2018-12-10,N05B,12.0
2018-12-10,N05C,1.0
2018-12-10,R03,7.0
2018-12-10,R06,1.0
2018-12-11,M01AB,4.0
2018-12-11,M01AE,4.01
2018-12-11,N02BA,8.35
2018-12-11,N02BE,28.0
2018-12-11,N05B,12.0
2018-12-11,N05C,3.0
2018-12-11,R03,2.0
2018-12-11,R06,5.5
2018-12-12,M01AB,4.33
2018-12-12,M01AE,2.0
2018-12-12,N02BA,3.0
2018-12-12,N02BE,37.6
2018-12-12,N05B,11.0
2018-12-12,N05C,0.0
2018-12-12,R03,21.0
2018-12-12,R06,0.0
2018-12-13,M01AB,3.68
2018-12-13,M01AE,2.24
2018-12-13,N02BA,3.0
2018-12-13,N02BE,47.5
2018-12-13,N05B,6.0
2018-12-13,N05C,0.0
2018-12-13,R03,6.0
2018-12-13,R06,0.0
2018-12-14,M01AB,2.0
2018-12-14,M01AE,2.0
2018-12-14,N02BA,0.2
2018-12-14,N02BE,23.4
2018-12-14,N05B,2.0
2018-12-14,N05C,1.0
2018-12-14,R03,29.0
2018-12-14,R06,1.0
2018-12-15,M01AB,4.0
2018-12-15,M01AE,2.34
2018-12-15,N02BA,3.45
2018-12-15,N02BE,62.4
2018-12-15,N05B,5.0
2018-12-15,N05C,0.0
2018-12-15,R03,26.0
2018-12-15,R06,2.3
2018-12-16,M01AB,1.33
2018-12-16,M01AE,4.32
2018-12-16,N02BA,0.2
2018-12-16,N02BE,27.0
2018-12-16,N05B,3.0
2018-12-16,N05C,0.0
2018-12-16,R03,7.0
2018-12-16,R06,1.0
2018-12-17,M01AB,6.34
2018-12-17,M01AE,2.01
2018-12-17,N02BA,5.0
2018-12-17,N02BE,53.0
2018-12-17,N05B,6.0
2018-12-17,N05C,1.0
2018-12-17,R03,22.0
2018-12-17,R06,2.0
2018-12-18,M01AB,0.33
2018-12-18,M01AE,2.47
2018-12-18,N02BA,1.0
2018-12-18,N02BE,34.5
2018-12-18,N05B,12.0
2018-12-18,N05C,3.0
2018-12-18,R03,9.0
2018-12-18,R06,2.0
2018-12-19,M01AB,0.0
2018-12-19,M01AE,0.0
2018-12-19,N02BA,0.0
2018-12-19,N02BE,0.0
2018-12-19,N05B,0.0
2018-12-19,N05C,0.0
2018-12-19,R03,0.0
2018-12-19,R06,0.0
2018-12-20,M01AB,8.34
2018-12-20,M01AE,1.66
2018-12-20,N02BA,1.0
2018-12-20,N02BE,27.0
2018-12-20,N05B,12.0
2018-12-20,N05C,3.0
2018-12-20,R03,1.0
2018-12-20,R06,0.0
2018-12-21,M01AB,2.0
2018-12-21,M01AE,1.35
2018-12-21,N02BA,0.0
2018-12-21,N02BE,35.0
2018-12-21,N05B,12.0
2018-12-21,N05C,1.0
2018-12-21,R03,13.0
2018-12-21,R06,1.0
2018-12-22,M01AB,8.34
2018-12-22,M01AE,3.34
2018-12-22,N02BA,4.5
2018-12-22,N02BE,43.4
2018-12-22,N05B,3.0
2018-12-22,N05C,1.0
2018-12-22,R03,0.0
2018-12-22,R06,0.0
2018-12-23,M01AB,12.33
2018-12-23,M01AE,6.41
2018-12-23,N02BA,2.3
2018-12-23,N02BE,47.7
2018-12-23,N05B,8.0
2018-12-23,N05C,0.0
2018-12-23,R03,13.0
2018-12-23,R06,4.0
2018-12-24,M01AB,8.67
2018-12-24,M01AE,4.35
2018-12-24,N02BA,1.0
2018-12-24,N02BE,32.0
2018-12-24,N05B,20.0
2018-12-24,N05C,0.0
2018-12-24,R03,8.0
2018-12-24,R06,1.0
2018-12-25,M01AB,8.0
2018-12-25,M01AE,6.08
2018-12-25,N02BA,5.1
2018-12-25,N02BE,42.6
2018-12-25,N05B,9.0
2018-12-25,N05C,3.0
2018-12-25,R03,21.0
2018-12-25,R06,2.0
2018-12-26,M01AB,1.0
2018-12-26,M01AE,0.66
2018-12-26,N02BA,2.15
2018-12-26,N02BE,50.0
2018-12-26,N05B,8.0
2018-12-26,N05C,1.0
2018-12-26,R03,13.0
2018-12-26,R06,2.0
2018-12-27,M01AB,3.68
2018-12-27,M01AE,3.01
2018-12-27,N02BA,3.05
2018-12-27,N02BE,40.6
2018-12-27,N05B,8.0
2018-12-27,N05C,0.0
2018-12-27,R03,7.0
2018-12-27,R06,0.0
2018-12-28,M01AB,11.67
2018-12-28,M01AE,5.84
2018-12-28,N02BA,1.0
2018-12-28,N02BE,56.4
2018-12-28,N05B,11.0
2018-12-28,N05C,6.0
2018-12-28,R03,9.0
2018-12-28,R06,0.0
2018-12-29,M01AB,6.68
2018-12-29,M01AE,5.61
2018-12-29,N02BA,1.0
2018-12-29,N02BE,68.35
2018-12-29,N05B,5.0
2018-12-29,N05C,0.0
2018-12-29,R03,7.0
2018-12-29,R06,2.0
2018-12-30,M01AB,5.33
2018-12-30,M01AE,7.59
2018-12-30,N02BA,5.0
2018-12-30,N02BE,59.9
2018-12-30,N05B,6.0
2018-12-30,N05C,0.0
2018-12-30,R03,31.0
2018-12-30,R06,3.3
2018-12-31,M01AB,8.0
2018-12-31,M01AE,4.66
2018-12-31,N02BA,5.2
2018-12-31,N02BE,44.5
2018-12-31,N05B,10.0
2018-12-31,N05C,0.0
2018-12-31,R03,6.0
2018-12-31,R06,4.0
2019-01-01,M01AB,0.0
2019-01-01,M01AE,0.0
2019-01-01,N02BA,0.0
2019-01-01,N02BE,0.0
2019-01-01,N05B,0.0
2019-01-01,N05C,0.0
2019-01-01,R03,0.0
2019-01-01,R06,0.0
2019-01-02,M01AB,5.33
2019-01-02,M01AE,4.4
2019-01-02,N02BA,4.15
2019-01-02,N02BE,36.8
2019-01-02,N05B,4.0
2019-01-02,N05C,0.0
2019-01-02,R03,9.0
2019-01-02,R06,2.0
2019-01-03,M01AB,4.33
2019-01-03,M01AE,4.84
2019-01-03,N02BA,6.25
2019-01-03,N02BE,42.4
2019-01-03,N05B,6.0
2019-01-03,N05C,0.0
2019-01-03,R03,9.0
2019-01-03,R06,0.0
2019-01-04,M01AB,7.0
2019-01-04,M01AE,3.67
2019-01-04,N02BA,2.6
2019-01-04,N02BE,55.8
2019-01-04,N05B,10.0
2019-01-04,N05C,0.0
2019-01-04,R03,0.0
2019-01-04,R06,1.0
2019-01-05,M01AB,8.01
2019-01-05,M01AE,3.69
2019-01-05,N02BA,3.1
2019-01-05,N02BE,62.75
2019-01-05,N05B,10.0
2019-01-05,N05C,0.0
2019-01-05,R03,30.0
2019-01-05,R06,1.0
2019-01-06,M01AB,8.33
2019-01-06,M01AE,10.01
2019-01-06,N02BA,2.25
2019-01-06,N02BE,47.4
2019-01-06,N05B,11.0
2019-01-06,N05C,2.0
2019-01-06,R03,0.0
2019-01-06,R06,3.0
2019-01-07,M01AB,0.0
2019-01-07,M01AE,0.0
2019-01-07,N02BA,0.0
2019-01-07,N02BE,0.0
2019-01-07,N05B,0.0
2019-01-07,N05C,0.0
2019-01-07,R03,0.0
2019-01-07,R06,0.0
2019-01-08,M01AB,4.34
2019-01-08,M01AE,3.32
2019-01-08,N02BA,0.0
2019-01-08,N02BE,41.8
2019-01-08,N05B,6.0
2019-01-08,N05C,0.0
2019-01-08,R03,10.0
2019-01-08,R06,2.0
2019-01-09,M01AB,3.0
2019-01-09,M01AE,1.33
2019-01-09,N02BA,2.0
2019-01-09,N02BE,64.8
2019-01-09,N05B,24.0
2019-01-09,N05C,3.0
2019-01-09,R03,10.0
2019-01-09,R06,1.0
2019-01-10,M01AB,8.0
2019-01-10,M01AE,3.58
2019-01-10,N02BA,5.6
2019-01-10,N02BE,39.1
2019-01-10,N05B,12.0
2019-01-10,N05C,2.0
2019-01-10,R03,13.0
2019-01-10,R06,1.0
2019-01-11,M01AB,5.33
2019-01-11,M01AE,7.34
2019-01-11,N02BA,3.0
2019-01-11,N02BE,61.6
2019-01-11,N05B,12.0
2019-01-11,N05C,0.0
2019-01-11,R03,6.0
2019-01-11,R06,0.0
2019-01-12,M01AB,6.66
2019-01-12,M01AE,7.02
2019-01-12,N02BA,5.0
2019-01-12,N02BE,74.5
2019-01-12,N05B,21.2
2019-01-12,N05C,0.0
2019-01-12,R03,10.0
2019-01-12,R06,0.0
2019-01-13,M01AB,8.33
2019-01-13,M01AE,5.81
2019-01-13,N02BA,4.6
2019-01-13,N02BE,73.0
2019-01-13,N05B,4.0
2019-01-13,N05C,1.0
2019-01-13,R03,1.0
2019-01-13,R06,2.0
2019-01-14,M01AB,9.0
2019-01-14,M01AE,9.7
2019-01-14,N02BA,3.0
2019-01-14,N02BE,51.0
2019-01-14,N05B,10.0
2019-01-14,N05C,0.0
2019-01-14,R03,18.0
2019-01-14,R06,0.0
2019-01-15,M01AB,4.33
2019-01-15,M01AE,4.33
2019-01-15,N02BA,3.65
2019-01-15,N02BE,30.4
2019-01-15,N05B,9.0
2019-01-15,N05C,0.0
2019-01-15,R03,19.0
2019-01-15,R06,1.0
2019-01-16,M01AB,7.5
2019-01-16,M01AE,5.07
2019-01-16,N02BA,6.0
2019-01-16,N02BE,48.8
2019-01-16,N05B,12.0
2019-01-16,N05C,0.0
2019-01-16,R03,17.0
2019-01-16,R06,5.0
2019-01-17,M01AB,5.34
2019-01-17,M01AE,3.68
2019-01-17,N02BA,3.7
2019-01-17,N02BE,55.6
2019-01-17,N05B,10.0
2019-01-17,N05C,3.0
2019-01-17,R03,8.0
2019-01-17,R06,1.0
2019-01-18,M01AB,6.33
2019-01-18,M01AE,6.44
2019-01-18,N02BA,4.0
2019-01-18,N02BE,27.8
2019-01-18,N05B,13.0
2019-01-18,N05C,0.0
2019-01-18,R03,24.0
2019-01-18,R06,2.0
2019-01-19,M01AB,7.02
2019-01-19,M01AE,8.39
2019-01-19,N02BA,5.5
2019-01-19,N02BE,77.4
2019-01-19,N05B,9.0
2019-01-19,N05C,0.0
2019-01-19,R03,1.0
2019-01-19,R06,3.0
2019-01-20,M01AB,11.67
2019-01-20,M01AE,14.46
2019-01-20,N02BA,2.1
2019-01-20,N02BE,93.05
2019-01-20,N05B,6.0
2019-01-20,N05C,0.0
2019-01-20,R03,34.0
2019-01-20,R06,1.0
2019-01-21,M01AB,4.34
2019-01-21,M01AE,5.82
2019-01-21,N02BA,0.0
2019-01-21,N02BE,67.15
2019-01-21,N05B,11.0
2019-01-21,N05C,0.0
2019-01-21,R03,31.0
2019-01-21,R06,0.0
2019-01-22,M01AB,6.83
2019-01-22,M01AE,7.08
2019-01-22,N02BA,1.0
2019-01-22,N02BE,74.9
2019-01-22,N05B,13.0
2019-01-22,N05C,1.0
2019-01-22,R03,7.0
2019-01-22,R06,0.0
2019-01-23,M01AB,3.33
2019-01-23,M01AE,8.46
2019-01-23,N02BA,7.1
2019-01-23,N02BE,58.4
2019-01-23,N05B,4.0
2019-01-23,N05C,0.0
2019-01-23,R03,23.0
2019-01-23,R06,2.0
2019-01-24,M01AB,4.0
2019-01-24,M01AE,4.5
2019-01-24,N02BA,6.0
2019-01-24,N02BE,47.3
2019-01-24,N05B,7.0
2019-01-24,N05C,4.0
2019-01-24,R03,2.0
2019-01-24,R06,3.0
2019-01-25,M01AB,2.33
2019-01-25,M01AE,7.18
2019-01-25,N02BA,4.0
2019-01-25,N02BE,32.65
2019-01-25,N05B,11.0
2019-01-25,N05C,2.0
2019-01-25,R03,11.0
2019-01-25,R06,1.0
2019-01-26,M01AB,7.0
2019-01-26,M01AE,8.46
2019-01-26,N02BA,2.4
2019-01-26,N02BE,97.8
2019-01-26,N05B,11.0
2019-01-26,N05C,1.0
2019-01-26,R03,13.0
2019-01-26,R06,1.0
2019-01-27,M01AB,10.52
2019-01-27,M01AE,11.74
2019-01-27,N02BA,2.0
2019-01-27,N02BE,100.1
2019-01-27,N05B,12.0
2019-01-27,N05C,1.0
2019-01-27,R03,6.0
2019-01-27,R06,2.0
2019-01-28,M01AB,8.5
2019-01-28,M01AE,7.11
2019-01-28,N02BA,3.0
2019-01-28,N02BE,45.0
2019-01-28,N05B,11.0
2019-01-28,N05C,0.0
2019-01-28,R03,28.0
2019-01-28,R06,3.0
2019-01-29,M01AB,5.0
2019-01-29,M01AE,5.0
2019-01-29,N02BA,3.45
2019-01-29,N02BE,38.8
2019-01-29,N05B,10.0
2019-01-29,N05C,2.0
2019-01-29,R03,15.0
2019-01-29,R06,0.0
2019-01-30,M01AB,6.33
2019-01-30,M01AE,5.71
2019-01-30,N02BA,2.25
2019-01-30,N02BE,52.31
2019-01-30,N05B,8.0
2019-01-30,N05C,0.0
2019-01-30,R03,11.0
2019-01-30,R06,1.3
2019-01-31,M01AB,1.67
2019-01-31,M01AE,11.5
2019-01-31,N02BA,2.0
2019-01-31,N02BE,62.2
2019-01-31,N05B,8.0
2019-01-31,N05C,1.0
2019-01-31,R03,20.0
2019-01-31,R06,2.0
2019-02-01,M01AB,11.34
2019-02-01,M01AE,1.73
2019-02-01,N02BA,8.0
2019-02-01,N02BE,38.9
2019-02-01,N05B,9.0
2019-02-01,N05C,0.0
2019-02-01,R03,7.0
2019-02-01,R06,3.0
2019-02-02,M01AB,13.34
2019-02-02,M01AE,12.71
2019-02-02,N02BA,6.2
2019-02-02,N02BE,64.26
2019-02-02,N05B,8.0
2019-02-02,N05C,1.0
2019-02-02,R03,45.0
2019-02-02,R06,0.0
2019-02-03,M01AB,6.0
2019-02-03,M01AE,9.81
2019-02-03,N02BA,5.75
2019-02-03,N02BE,47.09
2019-02-03,N05B,10.0
2019-02-03,N05C,1.0
2019-02-03,R03,5.0
2019-02-03,R06,4.4
2019-02-04,M01AB,6.33
2019-02-04,M01AE,6.68
2019-02-04,N02BA,3.0
2019-02-04,N02BE,47.0
2019-02-04,N05B,5.0
2019-02-04,N05C,1.0
2019-02-04,R03,12.0
2019-02-04,R06,2.0
2019-02-05,M01AB,5.33
2019-02-05,M01AE,10.39
2019-02-05,N02BA,3.65
2019-02-05,N02BE,33.8
2019-02-05,N05B,2.0
2019-02-05,N05C,0.0
2019-02-05,R03,1.0
2019-02-05,R06,4.0
2019-02-06,M01AB,6.34
2019-02-06,M01AE,4.18
2019-02-06,N02BA,2.2
2019-02-06,N02BE,29.0
2019-02-06,N05B,4.0
2019-02-06,N05C,0.0
2019-02-06,R03,4.0
2019-02-06,R06,1.5
2019-02-07,M01AB,2.33
2019-02-07,M01AE,5.13
2019-02-07,N02BA,4.5
2019-02-07,N02BE,42.6
2019-02-07,N05B,11.0
2019-02-07,N05C,0.0
2019-02-07,R03,22.0
2019-02-07,R06,1.0
2019-02-08,M01AB,2.0
2019-02-08,M01AE,6.37
2019-02-08,N02BA,7.0
2019-02-08,N02BE,50.2
2019-02-08,N05B,9.0
2019-02-08,N05C,3.0
